Id,activity_date,total_steps,calories,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,activity_level,activity_intensity_segment,day_type,total_minutes_asleep,total_time_in_bed,sleep_efficiency,sleep_segment
6290855005,25-04-2016,7802,2771,8,3,249,1180,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,26-04-2016,0,2060,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,27-04-2016,5565,2743,0,0,287,1153,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,28-04-2016,5731,2687,0,0,255,1185,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,29-04-2016,0,2060,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,30-04-2016,6744,2843,0,0,324,1116,Moderate Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6290855005,01-05-2016,9837,3327,8,95,282,1055,Moderate Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6290855005,02-05-2016,6781,2725,0,0,268,1172,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,03-05-2016,6047,2671,0,0,240,1200,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,04-05-2016,5832,2718,0,0,272,1168,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,05-05-2016,6339,2682,0,0,239,1201,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,06-05-2016,6116,2806,0,0,305,1135,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,07-05-2016,5510,2613,0,0,227,1213,Moderate Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6290855005,08-05-2016,7706,2712,0,0,251,1189,Moderate Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6290855005,09-05-2016,6277,2175,0,0,264,800,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6290855005,10-05-2016,0,0,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,12-04-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,13-04-2016,4053,2400,17,18,85,1053,Low Activity,Moderate Very-Active,Weekday,235,260,90.4,Less than 6 Hours
6775888955,14-04-2016,5162,2507,14,24,105,863,Moderate Activity,Moderate Very-Active,Weekday,423,441,95.9,6-8 Hours
6775888955,15-04-2016,1282,2127,0,0,58,976,Low Activity,Low Very-Active,Weekday,391,406,96.3,6-8 Hours
6775888955,16-04-2016,4732,2225,36,18,9,1377,Low Activity,High Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6775888955,17-04-2016,2497,2067,5,24,19,1392,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6775888955,18-04-2016,8294,2798,30,31,146,1233,Moderate Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,19-04-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,20-04-2016,10771,3727,70,113,178,1079,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,21-04-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,22-04-2016,637,1922,0,0,20,1420,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,23-04-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6775888955,24-04-2016,2153,2053,11,18,11,1400,Low Activity,Moderate Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6775888955,25-04-2016,6474,2484,33,13,92,1302,Moderate Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,26-04-2016,7091,2584,42,30,47,1321,Moderate Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,27-04-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,28-04-2016,703,1993,2,13,15,1410,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,29-04-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,30-04-2016,2503,2280,3,9,84,1344,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6775888955,01-05-2016,2487,2319,9,34,50,1347,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6775888955,02-05-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,03-05-2016,9,1843,0,0,1,1439,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,04-05-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,05-05-2016,0,1841,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,06-05-2016,4697,2496,12,35,75,1318,Low Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
6775888955,07-05-2016,1967,1032,2,5,49,551,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
6962181067,12-04-2016,10199,1994,50,14,189,796,High Activity,High Very-Active,Weekday,366,387,94.6,6-8 Hours
6962181067,13-04-2016,5652,1718,8,24,142,548,Moderate Activity,Low Very-Active,Weekday,630,679,92.8,More than 8 Hours
6962181067,14-04-2016,1551,1466,0,0,86,862,Low Activity,Low Very-Active,Weekday,508,535,95,More than 8 Hours
6962181067,15-04-2016,5563,1756,0,0,217,837,Moderate Activity,Low Very-Active,Weekday,370,386,95.9,6-8 Hours
6962181067,16-04-2016,13217,2173,50,3,280,741,High Activity,High Very-Active,Weekend,357,366,97.5,Less than 6 Hours
6962181067,17-04-2016,10145,2027,5,13,295,634,High Activity,Low Very-Active,Weekend,427,446,95.7,6-8 Hours
6962181067,18-04-2016,11404,2039,13,42,238,689,High Activity,Moderate Very-Active,Weekday,442,458,96.5,6-8 Hours
6962181067,19-04-2016,10742,2046,35,41,195,659,High Activity,High Very-Active,Weekday,476,535,89,6-8 Hours
6962181067,20-04-2016,13928,2174,48,4,297,639,High Activity,High Very-Active,Weekday,418,424,98.6,6-8 Hours
6962181067,21-04-2016,11835,2179,53,27,214,708,High Activity,High Very-Active,Weekday,451,457,98.7,6-8 Hours
6962181067,22-04-2016,10725,2086,30,33,240,659,High Activity,High Very-Active,Weekday,425,435,97.7,6-8 Hours
6962181067,23-04-2016,20031,2571,58,41,347,484,High Activity,High Very-Active,Weekend,528,546,96.7,More than 8 Hours
6962181067,24-04-2016,5029,1705,0,0,199,720,Moderate Activity,Low Very-Active,Weekend,511,514,99.4,More than 8 Hours
6962181067,25-04-2016,13239,2194,35,31,282,637,High Activity,High Very-Active,Weekday,400,415,96.4,6-8 Hours
6962181067,26-04-2016,10433,2012,36,7,254,680,High Activity,High Very-Active,Weekday,441,446,98.9,6-8 Hours
6962181067,27-04-2016,10320,2034,7,38,279,697,High Activity,Low Very-Active,Weekday,455,467,97.4,6-8 Hours
6962181067,28-04-2016,12627,2182,38,8,288,621,High Activity,High Very-Active,Weekday,440,453,97.1,6-8 Hours
6962181067,29-04-2016,10762,2254,12,15,369,645,High Activity,Moderate Very-Active,Weekday,433,447,96.9,6-8 Hours
6962181067,30-04-2016,10081,2002,32,16,237,731,High Activity,High Very-Active,Weekend,422,424,99.5,6-8 Hours
6962181067,01-05-2016,5454,1740,0,0,215,722,Moderate Activity,Low Very-Active,Weekend,411,426,96.5,6-8 Hours
6962181067,02-05-2016,12912,2162,18,39,313,655,High Activity,Moderate Very-Active,Weekday,466,482,96.7,6-8 Hours
6962181067,03-05-2016,12109,2072,21,36,267,654,High Activity,Moderate Very-Active,Weekday,394,418,94.3,6-8 Hours
6962181067,04-05-2016,10147,2086,15,36,284,683,High Activity,Moderate Very-Active,Weekday,442,455,97.1,6-8 Hours
6962181067,05-05-2016,10524,2066,14,22,305,591,High Activity,Moderate Very-Active,Weekday,467,491,95.1,6-8 Hours
6962181067,06-05-2016,5908,1850,0,0,299,717,Moderate Activity,Low Very-Active,Weekday,443,462,95.9,6-8 Hours
6962181067,07-05-2016,6815,1947,0,0,328,745,Moderate Activity,Low Very-Active,Weekend,298,334,89.2,Less than 6 Hours
6962181067,08-05-2016,4188,1659,0,14,151,709,Low Activity,Low Very-Active,Weekend,541,569,95.1,More than 8 Hours
6962181067,09-05-2016,12342,2105,43,21,231,607,High Activity,High Very-Active,Weekday,489,497,98.4,More than 8 Hours
6962181067,10-05-2016,15448,2361,62,34,275,626,High Activity,High Very-Active,Weekday,469,481,97.5,6-8 Hours
6962181067,11-05-2016,6722,1855,24,7,199,709,Moderate Activity,Moderate Very-Active,Weekday,452,480,94.2,6-8 Hours
6962181067,12-05-2016,3587,928,0,8,105,127,Low Activity,Low Very-Active,Weekday,516,535,96.4,More than 8 Hours
7007744171,12-04-2016,14172,2937,53,8,355,1024,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,13-04-2016,12862,2742,56,22,261,1101,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,14-04-2016,11179,2668,34,6,304,1096,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,15-04-2016,5273,2098,0,0,202,1238,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,16-04-2016,4631,2076,0,0,203,1155,Low Activity,Low Very-Active,Weekend,79,82,96.3,Less than 6 Hours
7007744171,17-04-2016,8059,2383,0,0,305,1135,Moderate Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
7007744171,18-04-2016,14816,2832,48,31,284,1077,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,19-04-2016,14194,2812,53,17,304,1066,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,20-04-2016,15566,3096,60,33,347,1000,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,21-04-2016,13744,2763,30,34,327,1049,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,22-04-2016,15299,2889,64,50,261,1065,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,23-04-2016,8093,2284,2,25,223,1190,Moderate Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
7007744171,24-04-2016,11085,2667,0,0,419,1021,High Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
7007744171,25-04-2016,18229,3055,51,24,379,986,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,26-04-2016,15090,2939,16,22,424,978,High Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,27-04-2016,13541,2830,50,12,337,1041,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,28-04-2016,15128,2836,16,16,401,1007,High Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,29-04-2016,20067,3180,55,42,382,961,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,30-04-2016,3761,2051,0,0,200,1240,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
7007744171,01-05-2016,5600,2225,0,0,237,1142,Moderate Activity,Low Very-Active,Weekend,58,61,95.1,Less than 6 Hours
7007744171,02-05-2016,13041,2642,64,14,250,1112,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,03-05-2016,14510,2976,58,31,330,1021,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,04-05-2016,0,1557,0,0,0,1440,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,05-05-2016,15010,2933,53,23,317,1047,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,06-05-2016,11459,2553,44,13,247,1136,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7007744171,07-05-2016,0,120,0,0,0,111,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
7086361926,12-04-2016,11317,2772,59,6,153,745,High Activity,High Very-Active,Weekday,514,525,97.9,More than 8 Hours
7086361926,13-04-2016,5813,2516,31,26,155,744,Moderate Activity,High Very-Active,Weekday,451,465,97,6-8 Hours
7086361926,14-04-2016,9123,2734,35,32,189,787,Moderate Activity,High Very-Active,Weekday,472,476,99.2,6-8 Hours
7086361926,15-04-2016,8585,2395,30,21,139,864,Moderate Activity,High Very-Active,Weekday,377,386,97.7,6-8 Hours
7086361926,16-04-2016,31,1635,0,0,3,1437,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
7086361926,17-04-2016,0,1629,0,0,0,1440,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
7086361926,18-04-2016,9827,2743,61,51,114,1136,Moderate Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7086361926,19-04-2016,10688,2944,67,69,124,671,High Activity,High Very-Active,Weekday,472,483,97.7,6-8 Hours
7086361926,20-04-2016,14365,2997,87,13,145,797,High Activity,High Very-Active,Weekday,492,502,98,More than 8 Hours
7086361926,21-04-2016,9469,2463,19,6,206,758,Moderate Activity,Moderate Very-Active,Weekday,390,411,94.9,6-8 Hours
7086361926,22-04-2016,9753,2846,58,59,153,762,Moderate Activity,High Very-Active,Weekday,428,448,95.5,6-8 Hours
7086361926,23-04-2016,2817,1965,0,0,90,1350,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
7086361926,24-04-2016,3520,2049,0,0,125,566,Low Activity,Low Very-Active,Weekend,681,704,96.7,More than 8 Hours
7086361926,25-04-2016,10091,2752,69,39,129,706,High Activity,High Very-Active,Weekday,446,447,99.8,6-8 Hours
7086361926,26-04-2016,10387,2781,70,33,132,726,High Activity,High Very-Active,Weekday,485,500,97,More than 8 Hours
7086361926,27-04-2016,11107,2693,55,6,145,829,High Activity,High Very-Active,Weekday,469,479,97.9,6-8 Hours
7086361926,28-04-2016,11584,2862,54,48,161,810,High Activity,High Very-Active,Weekday,354,367,96.5,Less than 6 Hours
7086361926,29-04-2016,7881,2616,24,36,182,1198,Moderate Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7086361926,30-04-2016,14560,2995,42,17,308,584,High Activity,High Very-Active,Weekend,485,489,99.2,More than 8 Hours
7086361926,01-05-2016,12390,2730,30,15,258,685,High Activity,High Very-Active,Weekend,388,407,95.3,6-8 Hours
7086361926,02-05-2016,10052,2754,66,26,139,737,High Activity,High Very-Active,Weekday,440,459,95.9,6-8 Hours
7086361926,03-05-2016,10288,2754,57,36,152,761,High Activity,High Very-Active,Weekday,456,461,98.9,6-8 Hours
7086361926,04-05-2016,10988,2655,45,12,135,843,High Activity,High Very-Active,Weekday,420,436,96.3,6-8 Hours
7086361926,05-05-2016,8564,2386,24,14,149,1253,Moderate Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7086361926,06-05-2016,12461,2924,84,35,154,834,High Activity,High Very-Active,Weekday,322,333,96.7,Less than 6 Hours
7086361926,07-05-2016,12827,2739,20,42,209,621,High Activity,Moderate Very-Active,Weekend,530,548,96.7,More than 8 Hours
7086361926,08-05-2016,10677,2534,32,27,147,695,High Activity,High Very-Active,Weekend,481,510,94.3,More than 8 Hours
7086361926,09-05-2016,13566,2960,67,50,171,743,High Activity,High Very-Active,Weekday,427,438,97.5,6-8 Hours
7086361926,10-05-2016,14433,2800,72,23,106,1182,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
7086361926,11-05-2016,9572,2735,57,40,128,757,Moderate Activity,High Very-Active,Weekday,451,463,97.4,6-8 Hours
7086361926,12-05-2016,3789,1199,5,4,58,343,Low Activity,Low Very-Active,Weekday,444,457,97.2,6-8 Hours
8053475328,12-04-2016,18060,3186,116,8,123,1193,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,13-04-2016,16433,3140,95,12,156,1177,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,14-04-2016,20159,3411,119,5,193,1123,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,15-04-2016,20669,3410,132,8,158,1142,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,16-04-2016,14549,2867,96,6,83,1255,High Activity,High Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8053475328,17-04-2016,18827,3213,111,21,195,1113,High Activity,High Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8053475328,18-04-2016,17076,3133,102,6,195,1137,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,19-04-2016,15929,3114,90,7,191,1152,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,20-04-2016,15108,3043,89,5,158,695,High Activity,High Very-Active,Weekday,486,493,98.6,More than 8 Hours
8053475328,21-04-2016,16057,3103,100,6,170,1164,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,22-04-2016,10520,2655,60,3,117,1260,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,23-04-2016,22359,3554,125,14,223,741,High Activity,High Very-Active,Weekend,331,337,98.2,Less than 6 Hours
8053475328,24-04-2016,22988,3577,129,33,182,1096,High Activity,High Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8053475328,25-04-2016,20500,3403,118,9,209,1104,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,26-04-2016,12685,2846,68,5,185,1182,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,27-04-2016,12422,2852,60,10,183,1187,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,28-04-2016,15447,3062,90,9,153,1188,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,29-04-2016,12315,2794,58,8,159,1215,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,30-04-2016,7135,2408,27,1,131,1281,Moderate Activity,Moderate Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8053475328,01-05-2016,1170,1886,0,0,51,1389,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8053475328,02-05-2016,1969,1988,0,0,95,1345,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,03-05-2016,15484,3023,87,22,165,1166,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,04-05-2016,14581,2918,89,8,123,1220,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,05-05-2016,14990,2950,93,9,130,1208,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,06-05-2016,13953,2859,90,15,90,1245,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,07-05-2016,19769,3331,121,20,148,1076,High Activity,High Very-Active,Weekend,74,75,98.7,Less than 6 Hours
8053475328,08-05-2016,22026,3589,125,14,228,1073,High Activity,High Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8053475328,09-05-2016,12465,2765,66,12,148,1214,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,10-05-2016,14810,2926,96,10,115,1219,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,11-05-2016,12209,2809,60,7,184,1189,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8053475328,12-05-2016,4998,1505,28,4,39,839,Low Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,12-04-2016,9033,2044,40,2,154,1244,Moderate Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,13-04-2016,8053,1935,35,11,96,1298,Moderate Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,14-04-2016,5234,1705,29,16,33,1362,Moderate Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,15-04-2016,2672,1632,0,0,105,1335,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,16-04-2016,9256,1880,6,51,115,1268,Moderate Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8253242879,17-04-2016,10204,2112,41,5,157,1237,High Activity,High Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8253242879,18-04-2016,5151,1829,16,16,130,1278,Moderate Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,19-04-2016,4212,1763,0,0,164,1276,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,20-04-2016,6466,1931,5,18,216,1201,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,21-04-2016,11268,2218,49,20,172,1199,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,22-04-2016,2824,1651,0,0,120,1320,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,23-04-2016,9282,2132,30,26,191,1193,Moderate Activity,High Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8253242879,24-04-2016,8905,1976,41,4,82,1313,Moderate Activity,High Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8253242879,25-04-2016,6829,1909,7,54,118,1261,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,26-04-2016,4562,1813,19,14,108,1299,Low Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,27-04-2016,10232,2008,45,5,104,1286,High Activity,High Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,28-04-2016,2718,1580,11,16,20,1393,Low Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,29-04-2016,6260,1854,16,14,136,1257,Moderate Activity,Moderate Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8253242879,30-04-2016,0,0,0,0,0,1440,Low Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
8378563200,12-04-2016,7626,3635,65,15,156,723,Moderate Activity,High Very-Active,Weekday,338,356,94.9,Less than 6 Hours
8378563200,13-04-2016,12386,4079,116,14,169,680,High Activity,High Very-Active,Weekday,447,487,91.8,6-8 Hours
8378563200,14-04-2016,13318,4163,123,21,174,699,High Activity,High Very-Active,Weekday,424,455,93.2,6-8 Hours
8378563200,15-04-2016,14461,3666,60,23,190,729,High Activity,High Very-Active,Weekday,513,533,96.2,More than 8 Hours
8378563200,16-04-2016,11207,3363,64,21,142,563,High Activity,High Very-Active,Weekend,611,689,88.7,More than 8 Hours
8378563200,17-04-2016,2132,2572,0,0,93,599,Low Activity,Low Very-Active,Weekend,525,591,88.8,More than 8 Hours
8378563200,18-04-2016,13630,4157,117,10,174,720,High Activity,High Very-Active,Weekday,398,451,88.2,6-8 Hours
8378563200,19-04-2016,13070,4092,120,19,154,737,High Activity,High Very-Active,Weekday,387,421,91.9,6-8 Hours
8378563200,20-04-2016,9388,3787,82,8,169,763,Moderate Activity,High Very-Active,Weekday,381,409,93.2,6-8 Hours
8378563200,21-04-2016,15148,4236,137,16,145,677,High Activity,High Very-Active,Weekday,396,417,95,6-8 Hours
8378563200,22-04-2016,12200,4044,113,12,159,769,High Activity,High Very-Active,Weekday,441,469,94,6-8 Hours
8378563200,23-04-2016,5709,2908,19,10,136,740,Moderate Activity,Moderate Very-Active,Weekend,565,591,95.6,More than 8 Hours
8378563200,24-04-2016,3703,2741,0,0,135,734,Low Activity,Low Very-Active,Weekend,458,492,93.1,6-8 Hours
8378563200,25-04-2016,12405,4005,117,16,141,692,High Activity,High Very-Active,Weekday,388,402,96.5,6-8 Hours
8378563200,26-04-2016,16208,3763,90,18,161,593,High Activity,High Very-Active,Weekday,550,584,94.2,More than 8 Hours
8378563200,27-04-2016,7359,3061,4,4,192,676,Moderate Activity,Low Very-Active,Weekday,531,600,88.5,More than 8 Hours
8378563200,28-04-2016,5417,2884,11,10,139,711,Moderate Activity,Moderate Very-Active,Weekday,506,556,91,More than 8 Hours
8378563200,29-04-2016,6175,2982,3,7,172,767,Moderate Activity,Low Very-Active,Weekday,527,562,93.8,More than 8 Hours
8378563200,30-04-2016,2946,2660,0,0,121,780,Low Activity,Low Very-Active,Weekend,468,555,84.3,6-8 Hours
8378563200,01-05-2016,11419,3369,71,10,127,669,High Activity,High Very-Active,Weekend,475,539,88.1,6-8 Hours
8378563200,02-05-2016,6064,3491,63,4,142,802,Moderate Activity,High Very-Active,Weekday,351,385,91.2,Less than 6 Hours
8378563200,03-05-2016,8712,3784,71,20,195,822,Moderate Activity,High Very-Active,Weekday,405,429,94.4,6-8 Hours
8378563200,04-05-2016,7875,3110,19,10,167,680,Moderate Activity,Moderate Very-Active,Weekday,441,477,92.5,6-8 Hours
8378563200,05-05-2016,8567,3783,66,3,214,764,Moderate Activity,High Very-Active,Weekday,381,417,91.4,6-8 Hours
8378563200,06-05-2016,7045,3644,74,5,166,831,Moderate Activity,High Very-Active,Weekday,323,355,91,Less than 6 Hours
8378563200,07-05-2016,4468,2799,0,0,158,851,Low Activity,Low Very-Active,Weekend,459,513,89.5,6-8 Hours
8378563200,08-05-2016,2943,2685,0,0,139,621,Low Activity,Low Very-Active,Weekend,545,606,89.9,More than 8 Hours
8378563200,09-05-2016,8382,3721,71,13,171,772,Moderate Activity,High Very-Active,Weekday,359,399,90,Less than 6 Hours
8378563200,10-05-2016,6582,3586,63,13,152,840,Moderate Activity,High Very-Active,Weekday,342,391,87.5,Less than 6 Hours
8378563200,11-05-2016,9143,3788,72,10,184,763,Moderate Activity,High Very-Active,Weekday,368,387,95.1,6-8 Hours
8378563200,12-05-2016,4561,1976,8,6,102,433,Low Activity,Low Very-Active,Weekday,496,546,90.8,More than 8 Hours
8583815059,12-04-2016,5014,2650,0,7,196,1237,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8583815059,13-04-2016,5571,2654,2,23,163,1252,Moderate Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8583815059,14-04-2016,3135,2443,0,0,134,1306,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8583815059,15-04-2016,3430,2505,0,0,65,1375,Low Activity,Low Very-Active,Weekday,NULL,NULL,NULL,More than 8 Hours
8583815059,16-04-2016,5319,2693,0,0,0,1440,Moderate Activity,Low Very-Active,Weekend,NULL,NULL,NULL,More than 8 Hours
